gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score
female,group C,some high school,standard,none,0.19207552648237824,0.26252510612847474,0.3256506021922756
male,group D,bachelor's degree,free/reduced,completed,0.5219888320172085,0.1254720619475953,0.7865390403940407
male,group A,master's degree,free/reduced,none,0.45600617091024237,0.33105162821891443,0.25980939673488057
male,group B,some college,standard,none,0.19207552648237824,-1.0394788135898796,-0.8594910960408346
female,group C,bachelor's degree,standard,none,0.060110204268446155,-0.0115809822332841,0.45733301310706564
male,group C,high school,standard,none,0.2580581875893443,0.05694553985715561,-0.2010790414668845
female,group D,master's degree,standard,none,-0.26980310126638407,0.05694553985715561,0.45733301310706564
female,group D,some college,standard,none,0.19207552648237824,0.33105162821891443,0.3914918076496706
female,group B,some college,standard,none,-0.203820440159418,-0.2856870705950429,-0.46444386329646453
female,group E,master's degree,free/reduced,none,-0.6656990679081803,0.19399858403803502,-0.2010790414668845
male,group D,some college,standard,none,-1.721421645619637,-1.861797078675156,-1.97879158881655
male,group E,some college,standard,none,2.0395900374774274,1.2218964153946306,0.9182214513088307
male,group E,associate's degree,standard,completed,0.9838674597659707,0.8107372828519923,0.7206978349366456
female,group D,associate's degree,standard,none,0.5219888320172085,0.8107372828519923,0.9840626567662257
female,group D,some high school,free/reduced,none,-1.0615950345499765,-0.35421359268548264,-0.5961262742112545
female,group D,associate's degree,free/reduced,completed,0.5879714931241745,1.4274759816659497,1.3132686840532009
male,group B,associate's degree,free/reduced,none,-0.5997164068012143,-0.9024257694090002,-0.7278086851260446
male,group C,associate's degree,free/reduced,none,-0.7316817290151464,-0.5597931589568017,-0.9253323014982296
female,group C,associate's degree,standard,none,-0.5337337456942483,0.26252510612847474,-0.0035554250946994654
female,group B,associate's degree,standard,none,-0.8636470512290784,-0.7653727252281208,-0.2010790414668845
male,group B,some college,free/reduced,completed,-0.46775108458728215,-0.2856870705950429,-0.1352378360094895
female,group E,associate's degree,free/reduced,none,-1.0615950345499765,-0.9024257694090002,-0.9253323014982296
male,group B,associate's degree,standard,none,-0.07185511794548592,-1.0394788135898796,-0.7278086851260446
female,group A,associate's degree,standard,completed,-0.7316817290151464,-0.2856870705950429,-0.39860265783906956
female,group C,high school,standard,none,-0.005872456838519888,0.1254720619475953,0.5231742185644607
female,group D,associate's degree,free/reduced,completed,-0.5997164068012143,0.33105162821891443,0.5231742185644607
male,group C,high school,standard,completed,1.0498501208729367,1.0163168491233114,0.9182214513088307
male,group E,some college,standard,none,-0.8636470512290784,-0.97095229149944,-1.3203795342425997
male,group E,associate's degree,free/reduced,completed,0.7199368153381066,-0.0115809822332841,-0.0035554250946994654
male,group C,some college,standard,none,-0.8636470512290784,-1.7247440344942766,-1.7154267669869698
male,group D,high school,standard,none,1.445746087514733,0.6051577165806732,0.45733301310706564
female,group C,some high school,free/reduced,completed,0.32404084869631034,1.0163168491233114,1.2474274785958057
female,group C,high school,free/reduced,none,-2.183300273368399,-1.9303236007655957,-1.6495855615295747
female,group E,associate's degree,standard,completed,1.0498501208729367,1.084843371213751,1.1815862731384108
male,group D,associate's degree,standard,none,-0.9296297123360444,-0.97095229149944,-1.2545383287852048
male,group D,some college,standard,completed,-0.5337337456942483,-0.6968462031376811,-0.6619674796686495
female,group C,some high school,free/reduced,none,-4.360728089898279,-3.5749601309361485,-3.82234534162361
male,group E,bachelor's degree,free/reduced,completed,0.8519021375520386,0.33105162821891443,0.25980939673488057
male,group A,some high school,free/reduced,none,-1.787404306726603,-2.067376644946475,-2.24215641064613
male,group A,associate's degree,free/reduced,none,-0.26980310126638407,-0.5597931589568017,-0.8594910960408346
female,group C,associate's degree,standard,none,0.19207552648237824,0.7422107607615527,0.19396819127748557
female,group D,some high school,standard,none,-0.46775108458728215,-0.7653727252281208,-0.5961262742112545
male,group B,some high school,standard,none,0.060110204268446155,-0.35421359268548264,-0.46444386329646453
male,group D,some high school,free/reduced,none,-1.3915083400848067,-2.2044296891273545,-2.044632794273945
female,group C,some college,standard,none,-0.4017684234803161,0.19399858403803502,0.3914918076496706
male,group B,associate's degree,free/reduced,none,-0.3357857623733501,-0.7653727252281208,-0.7936498905834396
female,group C,associate's degree,standard,none,-1.787404306726603,-0.35421359268548264,-0.7278086851260446
female,group D,some college,free/reduced,completed,-0.5337337456942483,-0.4227401147759223,0.3256506021922756
male,group D,some college,standard,completed,-0.203820440159418,-0.97095229149944,-0.33276145238167454
female,group A,associate's degree,free/reduced,none,-1.655438984512671,-1.2450583798611987,-1.3203795342425997
male,group C,some high school,free/reduced,none,-0.3357857623733501,-0.8338992473185606,-0.7936498905834396
male,group C,some high school,standard,none,-1.1275776956569425,-1.3821114240420782,-1.7812679724443647
male,group B,associate's degree,free/reduced,none,-1.4574910011917728,-1.9303236007655957,-1.97879158881655
male,group E,some high school,standard,none,-2.381248256689297,-2.9582214321221914,-3.03225087613487
male,group A,bachelor's degree,standard,completed,0.9178847986590046,0.6051577165806732,0.8523802458514357
female,group D,some high school,standard,completed,-0.3357857623733501,0.33105162821891443,0.25980939673488057
female,group E,master's degree,standard,none,-0.26980310126638407,-0.08010750432372381,-0.0035554250946994654
female,group B,associate's degree,standard,none,-1.2595430178708746,-1.3821114240420782,-1.1886971233278096
male,group B,high school,free/reduced,none,-1.1275776956569425,-1.656217512403837,-1.5179031506147846
male,group A,some college,free/reduced,completed,-1.0615950345499765,-1.5191644682229575,-0.9253323014982296
male,group E,associate's degree,standard,none,0.3900235098032764,-0.35421359268548264,-0.33276145238167454
male,group D,high school,free/reduced,none,-1.5894563234057049,-2.067376644946475,-2.24215641064613
female,group C,some college,standard,none,0.45600617091024237,0.7422107607615527,0.9182214513088307
female,group C,some college,free/reduced,none,0.6539541542311406,0.9477903270328718,1.3132686840532009
female,group D,associate's degree,standard,none,0.32404084869631034,0.1254720619475953,0.3914918076496706
female,group A,some college,standard,none,-0.5337337456942483,0.05694553985715561,-0.06939663055209448
female,group D,some high school,standard,none,0.45600617091024237,1.153369893304191,0.9182214513088307
female,group C,bachelor's degree,standard,none,-0.07185511794548592,0.19399858403803502,0.3914918076496706
male,group C,high school,free/reduced,none,-2.5791962400101953,-2.410009255398674,-2.1104739997313398
male,group C,high school,standard,none,0.32404084869631034,0.6736842386711129,0.19396819127748557
male,group C,associate's degree,free/reduced,completed,-1.5234736622987388,-1.656217512403837,-1.1886971233278096
female,group B,some college,standard,none,0.8519021375520386,1.153369893304191,1.5766335058827807
male,group C,associate's degree,free/reduced,completed,0.7859194764450727,0.8107372828519923,0.9182214513088307
male,group B,some high school,standard,completed,-0.07185511794548592,-0.2171605485046032,-0.39860265783906956
female,group E,some college,standard,completed,-0.203820440159418,0.19399858403803502,0.12812698582009055
female,group D,some college,free/reduced,none,-0.5337337456942483,-0.1486340264141635,-0.39860265783906956
female,group D,bachelor's degree,standard,none,-0.07185511794548592,-0.1486340264141635,-0.39860265783906956
male,group B,some college,standard,none,0.8519021375520386,-0.1486340264141635,-0.06939663055209448
male,group D,bachelor's degree,standard,completed,0.1260928653754122,0.33105162821891443,0.3914918076496706
female,group D,associate's degree,standard,none,1.2477981041938349,1.4960025037563893,1.3791098895105958
male,group B,high school,standard,completed,-0.4017684234803161,-1.7247440344942766,-1.3862207396999948
male,group C,some college,standard,completed,2.1055726985843934,1.153369893304191,1.444951094967991
female,group C,some college,standard,none,-0.5337337456942483,-0.1486340264141635,0.25980939673488057
female,group D,master's degree,standard,none,1.379763426407767,2.112741202570347,2.103363149541941
male,group E,associate's degree,standard,completed,-0.005872456838519888,-0.4227401147759223,-0.2669202469242795
female,group B,associate's degree,free/reduced,none,-0.9296297123360444,0.4681046723997938,0.12812698582009055
female,group B,some high school,standard,none,0.2580581875893443,-0.35421359268548264,0.25980939673488057
female,group D,associate's degree,free/reduced,completed,0.7199368153381066,1.35894945957551,1.9716807386271509
male,group C,high school,standard,none,-0.26980310126638407,-0.97095229149944,-1.2545383287852048
male,group A,associate's degree,standard,none,-0.7976643901221123,-1.1080053356803194,-1.3862207396999948
female,group D,some college,standard,none,-0.9956123734430105,-0.7653727252281208,-0.9253323014982296
female,group E,bachelor's degree,standard,completed,2.1715553596913595,2.112741202570347,2.103363149541941
male,group C,high school,standard,none,1.1818154430868688,0.5366311944902336,0.3914918076496706
female,group B,bachelor's degree,free/reduced,none,0.5879714931241745,1.084843371213751,0.9182214513088307
female,group D,bachelor's degree,standard,none,0.7859194764450727,0.8792638049424321,0.7206978349366456
female,group D,some high school,standard,none,-0.9956123734430105,-0.4227401147759223,-0.46444386329646453
female,group C,some college,standard,none,-0.7316817290151464,-0.0115809822332841,-0.2010790414668845
female,group C,bachelor's degree,standard,completed,0.8519021375520386,1.5645290258468292,1.3791098895105958
male,group B,associate's degree,standard,completed,1.6436940708356311,1.35894945957551,1.5766335058827807
female,group C,some college,standard,completed,1.445746087514733,1.6330555479372688,1.6424747113401759
male,group D,high school,free/reduced,none,-0.203820440159418,-0.8338992473185606,-0.7936498905834396
male,group E,some college,standard,none,1.1158327819799028,0.7422107607615527,0.3256506021922756
female,group B,high school,standard,none,1.379763426407767,1.7701085921181483,1.1815862731384108
male,group B,some high school,standard,none,0.3900235098032764,-0.08010750432372381,-0.06939663055209448
male,group D,some college,standard,completed,-0.07185511794548592,0.5366311944902336,0.3914918076496706
male,group D,master's degree,standard,none,1.0498501208729367,0.8792638049424321,0.3914918076496706
female,group A,bachelor's degree,standard,none,-0.9956123734430105,-1.3821114240420782,-1.1228559178704147
male,group D,master's degree,standard,none,1.511728748621699,1.0163168491233114,0.9182214513088307
male,group C,some high school,free/reduced,completed,-0.8636470512290784,-2.2044296891273545,-1.8471091779017599
male,group E,some college,free/reduced,completed,1.379763426407767,0.33105162821891443,0.12812698582009055
female,group C,some college,standard,completed,0.5879714931241745,0.8107372828519923,1.0499038622236208
male,group D,bachelor's degree,free/reduced,completed,0.5219888320172085,0.6736842386711129,0.45733301310706564
male,group C,bachelor's degree,standard,none,-0.5337337456942483,-0.97095229149944,-1.3203795342425997
male,group B,some high school,standard,completed,-0.9956123734430105,-1.0394788135898796,-1.7812679724443647
male,group E,high school,standard,none,0.2580581875893443,-0.97095229149944,-0.7936498905834396
female,group C,associate's degree,standard,none,-0.46775108458728215,-0.2171605485046032,-0.06939663055209448
male,group D,some college,standard,completed,0.32404084869631034,-0.5597931589568017,0.062285780362695546
female,group D,some high school,standard,none,0.6539541542311406,0.19399858403803502,0.19396819127748557
female,group C,some college,free/reduced,none,-0.46775108458728215,-0.491266636866362,-0.2669202469242795
female,group E,some college,free/reduced,completed,-1.5894563234057049,-0.97095229149944,-0.9253323014982296
male,group A,high school,standard,none,-0.5997164068012143,-1.7932705565847165,-1.3862207396999948
male,group D,some college,standard,none,1.445746087514733,0.26252510612847474,0.6548566294792506
female,group C,some college,free/reduced,none,-2.9091095455450255,-2.067376644946475,-2.307997616103525
male,group B,some high school,standard,none,1.445746087514733,1.0163168491233114,0.45733301310706564
male,group C,associate's degree,free/reduced,none,0.45600617091024237,-0.08010750432372381,-0.1352378360094895
female,group D,bachelor's degree,standard,completed,0.1260928653754122,0.3995781503093541,0.8523802458514357
male,group E,associate's degree,free/reduced,completed,2.2375380207983255,2.112741202570347,1.6424747113401759
male,group A,some high school,standard,completed,-0.26980310126638407,-0.1486340264141635,0.062285780362695546
male,group A,bachelor's degree,standard,none,0.7199368153381066,-0.1486340264141635,-0.0035554250946994654
female,group B,associate's degree,standard,completed,-0.46775108458728215,0.05694553985715561,-0.1352378360094895
male,group D,bachelor's degree,standard,none,-0.7976643901221123,-1.3821114240420782,-1.3862207396999948
male,group D,some high school,standard,none,-0.26980310126638407,-0.1486340264141635,-0.46444386329646453
female,group C,some college,standard,completed,0.2580581875893443,1.35894945957551,1.3132686840532009
female,group E,high school,free/reduced,completed,-0.005872456838519888,0.33105162821891443,0.6548566294792506
male,group B,some college,free/reduced,none,-0.4017684234803161,-0.6283196810472415,-0.5302850687538596
female,group B,associate's degree,standard,completed,-0.3357857623733501,1.153369893304191,1.2474274785958057
male,group D,associate's degree,free/reduced,none,-0.005872456838519888,-0.491266636866362,-0.2669202469242795
male,group B,associate's degree,free/reduced,completed,1.0498501208729367,0.6051577165806732,0.3914918076496706
female,group E,some college,free/reduced,completed,0.5879714931241745,1.2904229374850702,1.1157450676810157
male,group B,master's degree,free/reduced,none,-1.1275776956569425,-1.1080053356803194,-1.0570147124130196
male,group C,high school,standard,none,-0.9296297123360444,-1.1080053356803194,-1.2545383287852048
female,group E,master's degree,standard,none,0.9838674597659707,1.5645290258468292,1.5107923004253858
female,group C,bachelor's degree,standard,completed,1.9736073763704614,2.112741202570347,2.103363149541941
male,group C,high school,free/reduced,completed,-0.8636470512290784,-1.2450583798611987,-1.1228559178704147
female,group B,master's degree,free/reduced,completed,-0.5337337456942483,0.4681046723997938,0.6548566294792506
female,group B,high school,standard,completed,0.1260928653754122,0.9477903270328718,0.6548566294792506
female,group C,some college,free/reduced,completed,0.060110204268446155,0.3995781503093541,0.12812698582009055
male,group A,high school,standard,completed,0.3900235098032764,0.26252510612847474,0.3914918076496706
male,group E,some high school,standard,none,1.8416420541565293,1.2904229374850702,0.6548566294792506
female,group D,some college,standard,none,0.8519021375520386,1.153369893304191,0.8523802458514357
female,group C,associate's degree,standard,none,-0.203820440159418,-0.1486340264141635,0.12812698582009055
female,group C,bachelor's degree,free/reduced,completed,-1.5234736622987388,-1.2450583798611987,-0.9253323014982296
female,group C,master's degree,standard,completed,0.9838674597659707,1.4960025037563893,1.2474274785958057
female,group B,high school,free/reduced,completed,-1.3255256789778407,-1.0394788135898796,-0.6619674796686495
female,group C,associate's degree,standard,completed,0.32404084869631034,0.5366311944902336,0.5890154240218557
female,group B,master's degree,free/reduced,completed,-0.9296297123360444,0.05694553985715561,-0.39860265783906956
female,group D,some high school,standard,completed,2.0395900374774274,2.112741202570347,2.103363149541941
male,group C,master's degree,free/reduced,completed,-0.26980310126638407,-0.08010750432372381,0.45733301310706564
female,group C,some college,free/reduced,none,-1.3255256789778407,-0.35421359268548264,-0.1352378360094895
female,group E,high school,standard,none,-1.0615950345499765,-1.3135849019516386,-1.3862207396999948
female,group D,associate's degree,standard,none,-0.07185511794548592,-0.0115809822332841,0.12812698582009055
male,group C,some high school,free/reduced,completed,-1.3915083400848067,-1.176531857770759,-1.2545383287852048
male,group C,associate's degree,free/reduced,completed,-0.07185511794548592,-0.1486340264141635,-0.2010790414668845
male,group E,high school,standard,none,0.9178847986590046,0.4681046723997938,-0.2010790414668845
male,group D,some high school,standard,completed,-0.26980310126638407,-0.2171605485046032,-0.0035554250946994654
male,group B,some high school,free/reduced,none,-1.1935603567639086,-1.176531857770759,-1.5179031506147846
female,group C,bachelor's degree,standard,none,0.7199368153381066,1.2904229374850702,1.2474274785958057
female,group E,associate's degree,standard,none,-0.005872456838519888,-0.2856870705950429,0.062285780362695546
male,group D,some college,standard,completed,0.6539541542311406,0.9477903270328718,0.7206978349366456
female,group B,some high school,standard,none,-0.26980310126638407,-0.35421359268548264,-0.1352378360094895
male,group D,some college,standard,completed,0.7199368153381066,-0.491266636866362,-0.39860265783906956
female,group C,master's degree,standard,completed,0.19207552648237824,1.0163168491233114,1.1157450676810157
male,group D,associate's degree,standard,none,-0.3357857623733501,-0.97095229149944,-1.0570147124130196
male,group C,some high school,free/reduced,completed,-0.46775108458728215,-0.0115809822332841,-0.2010790414668845
male,group E,high school,free/reduced,none,-0.7316817290151464,-0.9024257694090002,-1.1228559178704147
female,group B,some college,free/reduced,none,-1.3915083400848067,-1.1080053356803194,-0.8594910960408346
female,group B,bachelor's degree,free/reduced,none,0.7859194764450727,0.6736842386711129,0.5231742185644607
female,group C,associate's degree,standard,completed,0.060110204268446155,1.0163168491233114,1.1815862731384108
female,group D,some college,free/reduced,none,-0.07185511794548592,0.8107372828519923,0.5890154240218557
male,group C,associate's degree,standard,none,0.19207552648237824,0.5366311944902336,0.062285780362695546
female,group B,associate's degree,standard,none,-0.5997164068012143,-0.0115809822332841,-0.0035554250946994654
male,group C,some college,standard,none,-0.46775108458728215,-1.9303236007655957,-1.7154267669869698
male,group D,some high school,standard,completed,0.5219888320172085,0.1254720619475953,0.6548566294792506
male,group E,bachelor's degree,standard,none,1.0498501208729367,-0.491266636866362,-0.39860265783906956
male,group E,high school,standard,completed,0.9838674597659707,0.7422107607615527,0.5231742185644607
female,group B,some college,free/reduced,none,0.5219888320172085,0.8107372828519923,0.5231742185644607
female,group B,some college,free/reduced,none,-0.5337337456942483,-0.5597931589568017,-0.1352378360094895
male,group D,some high school,free/reduced,completed,0.9178847986590046,0.6736842386711129,0.7206978349366456
male,group C,some college,free/reduced,none,-2.051334951154467,-2.821168387941312,-2.703044848847895
female,group C,high school,free/reduced,none,-1.5894563234057049,-0.491266636866362,-0.5302850687538596
male,group C,associate's degree,free/reduced,completed,-0.4017684234803161,-1.2450583798611987,-0.7936498905834396
male,group E,high school,standard,completed,1.379763426407767,1.4960025037563893,0.8523802458514357
male,group B,some high school,standard,completed,1.1818154430868688,0.9477903270328718,0.45733301310706564
female,group E,associate's degree,free/reduced,completed,1.1158327819799028,1.153369893304191,1.3132686840532009
female,group C,high school,free/reduced,none,-2.117317612261433,-1.861797078675156,-1.9129503833591548
male,group B,high school,free/reduced,none,-0.005872456838519888,0.5366311944902336,0.12812698582009055
male,group B,some high school,standard,completed,-0.3357857623733501,-0.9024257694090002,-0.7936498905834396
female,group D,high school,standard,completed,-0.6656990679081803,-0.08010750432372381,0.3914918076496706
male,group B,associate's degree,standard,none,1.379763426407767,1.084843371213751,0.3256506021922756
female,group C,some high school,free/reduced,none,-0.7316817290151464,-0.2856870705950429,-0.39860265783906956
male,group D,some high school,standard,none,1.313780765300801,0.7422107607615527,0.45733301310706564
female,group B,associate's degree,standard,completed,-0.9296297123360444,-0.2171605485046032,0.3256506021922756
female,group E,master's degree,free/reduced,none,-1.3915083400848067,-0.9024257694090002,-0.9253323014982296
female,group C,some college,standard,none,0.3900235098032764,0.19399858403803502,0.19396819127748557
male,group D,high school,standard,none,-0.5997164068012143,-1.3135849019516386,-0.9253323014982296
male,group A,some high school,free/reduced,none,0.1260928653754122,0.19399858403803502,-0.2669202469242795
female,group C,some college,standard,completed,1.445746087514733,1.7701085921181483,1.7083159167975708
male,group D,some college,standard,none,0.6539541542311406,-0.35421359268548264,-0.1352378360094895
male,group C,associate's degree,standard,none,-1.3255256789778407,-1.7932705565847165,-1.7154267669869698
female,group B,bachelor's degree,standard,none,0.060110204268446155,1.153369893304191,0.9840626567662257
male,group E,some high school,standard,none,1.7096767319425972,1.2218964153946306,0.6548566294792506
male,group C,bachelor's degree,standard,completed,1.1158327819799028,0.8792638049424321,1.0499038622236208
male,group D,associate's degree,standard,none,0.9178847986590046,0.3995781503093541,0.5890154240218557
male,group D,bachelor's degree,free/reduced,none,-0.203820440159418,-0.2171605485046032,-0.06939663055209448
female,group D,some high school,standard,completed,-0.13783777905245198,-0.6283196810472415,0.3914918076496706
male,group B,some college,standard,none,-0.7976643901221123,-1.176531857770759,-1.1228559178704147
male,group C,associate's degree,standard,none,1.1818154430868688,0.7422107607615527,0.7865390403940407
male,group D,high school,free/reduced,completed,0.45600617091024237,-0.08010750432372381,-0.1352378360094895
female,group E,bachelor's degree,standard,none,0.9178847986590046,0.9477903270328718,0.9840626567662257
female,group D,high school,standard,none,-0.6656990679081803,-1.176531857770759,-0.8594910960408346
male,group E,some college,standard,none,-0.46775108458728215,-1.2450583798611987,-1.6495855615295747
male,group D,some high school,standard,none,0.5879714931241745,0.33105162821891443,0.062285780362695546
male,group C,associate's degree,standard,none,1.2477981041938349,0.4681046723997938,0.19396819127748557
male,group E,associate's degree,standard,none,1.511728748621699,0.4681046723997938,0.3914918076496706
female,group B,high school,standard,completed,-0.5337337456942483,0.05694553985715561,-0.0035554250946994654
female,group B,high school,standard,none,-0.07185511794548592,-0.35421359268548264,-0.39860265783906956
male,group C,high school,standard,none,0.1260928653754122,-0.6283196810472415,-0.9911735069556247
male,group A,some high school,standard,completed,-1.2595430178708746,-1.3821114240420782,-1.2545383287852048
female,group D,some college,free/reduced,none,0.32404084869631034,0.9477903270328718,0.9840626567662257
female,group B,some high school,standard,completed,-0.4017684234803161,0.05694553985715561,0.12812698582009055
male,group D,master's degree,standard,none,0.9178847986590046,0.7422107607615527,0.25980939673488057
male,group D,high school,standard,none,-0.7976643901221123,-1.176531857770759,-1.0570147124130196
female,group E,some college,standard,none,-0.26980310126638407,0.26252510612847474,0.12812698582009055
female,group C,associate's degree,free/reduced,none,-0.13783777905245198,0.26252510612847474,-0.0035554250946994654
male,group C,associate's degree,standard,completed,0.7859194764450727,0.5366311944902336,0.5890154240218557
female,group B,some college,standard,none,0.2580581875893443,0.3995781503093541,0.6548566294792506
female,group C,master's degree,free/reduced,completed,-0.07185511794548592,0.8107372828519923,0.8523802458514357
female,group C,some high school,free/reduced,completed,-0.13783777905245198,0.6736842386711129,0.5890154240218557
male,group C,some college,standard,completed,0.8519021375520386,0.6736842386711129,0.6548566294792506
female,group C,some high school,free/reduced,none,-1.4574910011917728,-1.3135849019516386,-1.1228559178704147
female,group E,high school,standard,none,2.1715553596913595,1.6330555479372688,1.444951094967991
male,group D,high school,standard,none,0.6539541542311406,0.26252510612847474,-0.0035554250946994654
male,group D,some high school,free/reduced,none,-0.46775108458728215,-1.861797078675156,-1.7812679724443647
female,group C,bachelor's degree,standard,none,-0.203820440159418,0.3995781503093541,0.8523802458514357
female,group D,high school,standard,none,0.19207552648237824,0.19399858403803502,0.5890154240218557
female,group D,associate's degree,standard,completed,1.445746087514733,1.5645290258468292,1.774157122254966
female,group E,some college,free/reduced,none,0.32404084869631034,0.4681046723997938,0.12812698582009055
male,group C,bachelor's degree,standard,none,0.19207552648237824,-0.4227401147759223,-0.46444386329646453
male,group C,some college,standard,none,-0.5337337456942483,-1.3821114240420782,-1.7154267669869698
female,group D,associate's degree,free/reduced,none,-1.2595430178708746,-1.1080053356803194,-0.6619674796686495
female,group D,some college,standard,none,-0.07185511794548592,0.05694553985715561,0.19396819127748557
male,group B,some college,standard,completed,1.445746087514733,1.084843371213751,0.5231742185644607
male,group C,bachelor's degree,standard,none,1.1158327819799028,0.6051577165806732,0.3256506021922756
female,group C,some high school,standard,completed,1.2477981041938349,1.5645290258468292,1.6424747113401759
female,group E,high school,standard,completed,-0.46775108458728215,-0.4227401147759223,0.45733301310706564
female,group C,some high school,free/reduced,none,-0.07185511794548592,1.153369893304191,0.7865390403940407
male,group B,bachelor's degree,free/reduced,none,0.45600617091024237,-0.9024257694090002,-0.7278086851260446
male,group D,high school,standard,none,-0.8636470512290784,-1.176531857770759,-1.7154267669869698
male,group D,high school,standard,none,-1.3915083400848067,-1.4506379461325178,-1.4520619451573897
female,group D,bachelor's degree,free/reduced,none,0.45600617091024237,0.6736842386711129,1.0499038622236208
female,group D,some college,free/reduced,completed,0.2580581875893443,0.6051577165806732,0.6548566294792506
female,group B,some high school,standard,none,-1.919369628940535,-1.5876909903133973,-1.4520619451573897
male,group B,associate's degree,standard,completed,0.9838674597659707,0.8792638049424321,0.9182214513088307
male,group E,associate's degree,standard,completed,2.0395900374774274,0.8792638049424321,1.3132686840532009
female,group B,some high school,standard,none,0.060110204268446155,1.35894945957551,0.9182214513088307
male,group B,bachelor's degree,free/reduced,none,1.445746087514733,0.3995781503093541,0.5231742185644607
male,group E,some high school,standard,completed,0.7199368153381066,0.4681046723997938,0.5890154240218557
male,group C,associate's degree,standard,none,0.6539541542311406,0.05694553985715561,-0.0035554250946994654
male,group D,some high school,standard,none,1.313780765300801,0.26252510612847474,0.12812698582009055
male,group C,some high school,standard,completed,-0.203820440159418,-0.6283196810472415,-0.7278086851260446
female,group E,bachelor's degree,standard,none,-0.07185511794548592,0.26252510612847474,0.45733301310706564
male,group D,high school,free/reduced,completed,0.7859194764450727,0.5366311944902336,0.7865390403940407
male,group B,associate's degree,free/reduced,none,0.060110204268446155,-0.491266636866362,-0.5302850687538596
male,group A,some high school,standard,completed,-1.3255256789778407,-1.9303236007655957,-1.6495855615295747
male,group E,associate's degree,standard,completed,0.32404084869631034,0.33105162821891443,-0.0035554250946994654
male,group C,high school,free/reduced,completed,-1.721421645619637,-1.5876909903133973,-1.1886971233278096
male,group D,associate's degree,free/reduced,none,1.577711409728665,1.2218964153946306,0.45733301310706564
male,group A,some college,free/reduced,completed,0.9838674597659707,0.6051577165806732,0.8523802458514357
male,group D,some high school,free/reduced,none,-0.6656990679081803,-1.0394788135898796,-1.0570147124130196
female,group C,associate's degree,standard,completed,0.060110204268446155,1.0163168491233114,0.8523802458514357
male,group B,associate's degree,standard,none,0.9178847986590046,0.4681046723997938,-0.2669202469242795
female,group C,associate's degree,standard,completed,0.5219888320172085,0.3995781503093541,0.9840626567662257
male,group A,some college,standard,none,0.19207552648237824,-0.1486340264141635,0.062285780362695546
male,group E,some college,standard,completed,2.1715553596913595,1.2218964153946306,0.8523802458514357
male,group C,some high school,standard,none,-0.9956123734430105,-1.176531857770759,-1.5837443560721798
female,group B,associate's degree,free/reduced,none,-0.8636470512290784,0.1254720619475953,-0.06939663055209448
female,group D,high school,free/reduced,none,-1.1275776956569425,-0.8338992473185606,-1.0570147124130196
female,group B,associate's degree,standard,none,0.45600617091024237,0.4681046723997938,0.7865390403940407
male,group B,bachelor's degree,standard,none,-0.005872456838519888,-0.6283196810472415,-0.7278086851260446
male,group D,bachelor's degree,standard,completed,0.060110204268446155,-0.5597931589568017,-0.0035554250946994654
female,group C,associate's degree,free/reduced,completed,0.1260928653754122,-0.1486340264141635,0.062285780362695546
